"SUID","interaction","name","selected","shared interaction","shared name"
"7917","child_of","","false","child_of",""
"9007","linked_to","","false","linked_to",""
"5178","child_of","","false","child_of",""
"6106","linked_to","","false","linked_to",""
"5773","child_of","","false","child_of",""
"5255","child_of","","false","child_of",""
"9735","linked_to","","false","linked_to",""
"5780","child_of","","false","child_of",""
"7427","child_of","","false","child_of",""
"9541","child_of","","false","child_of",""
"4372","child_of","","false","child_of",""
"5555","child_of","","false","child_of",""
"5024","child_of","","false","child_of",""
"7135","child_of","","false","child_of",""
"4828","child_of","","false","child_of",""
"9342","linked_to","","false","linked_to",""
"5375","child_of","","false","child_of",""
"4609","child_of","","false","child_of",""
"7147","child_of","","false","child_of",""
"8135","child_of","","false","child_of",""
"9484","child_of","","false","child_of",""
"6710","linked_to","","false","linked_to",""
"7423","child_of","","false","child_of",""
"6816","linked_to","","false","linked_to",""
"5275","child_of","","false","child_of",""
"7274","linked_to","","false","linked_to",""
"7774","child_of","","false","child_of",""
"9468","child_of","","false","child_of",""
"9657","child_of","","false","child_of",""
"7337","child_of","","false","child_of",""
"5717","child_of","","false","child_of",""
"8856","linked_to","","false","linked_to",""
"5389","child_of","","false","child_of",""
"6500","child_of","","false","child_of",""
"6921","child_of","","false","child_of",""
"9915","child_of","","false","child_of",""
"5549","child_of","","false","child_of",""
"9252","child_of","","false","child_of",""
"6565","child_of","","false","child_of",""
"8207","linked_to","","false","linked_to",""
"7283","child_of","","false","child_of",""
"5846","child_of","","false","child_of",""
"7038","child_of","","false","child_of",""
"5366","child_of","","false","child_of",""
"9040","child_of","","false","child_of",""
"7863","linked_to","","false","linked_to",""
"4923","child_of","","false","child_of",""
"8479","child_of","","false","child_of",""
"5010","child_of","","false","child_of",""
"5344","linked_to","","false","linked_to",""
"4856","linked_to","","false","linked_to",""
"6939","child_of","","false","child_of",""
"6014","linked_to","","false","linked_to",""
"6692","child_of","","false","child_of",""
"6796","child_of","","false","child_of",""
"7292","child_of","","false","child_of",""
"7903","child_of","","false","child_of",""
"7747","child_of","","false","child_of",""
"4302","child_of","","false","child_of",""
"8941","child_of","","false","child_of",""
"6543","child_of","","false","child_of",""
"6190","child_of","","false","child_of",""
"9240","child_of","","false","child_of",""
"6318","linked_to","","false","linked_to",""
"5777","child_of","","false","child_of",""
"4307","child_of","","false","child_of",""
"9901","child_of","","false","child_of",""
"7477","child_of","","false","child_of",""
"9742","linked_to","","false","linked_to",""
"9643","child_of","","false","child_of",""
"9424","linked_to","","false","linked_to",""
"7809","linked_to","","false","linked_to",""
"9059","child_of","","false","child_of",""
"9826","linked_to","","false","linked_to",""
"8665","linked_to","","false","linked_to",""
"6919","child_of","","false","child_of",""
"7013","child_of","","false","child_of",""
"9017","linked_to","","false","linked_to",""
"5986","child_of","","false","child_of",""
"6675","child_of","","false","child_of",""
"8034","linked_to","","false","linked_to",""
"6497","child_of","","false","child_of",""
"8934","linked_to","","false","linked_to",""
"4350","child_of","","false","child_of",""
"9384","linked_to","","false","linked_to",""
"4810","child_of","","false","child_of",""
"8137","linked_to","","false","linked_to",""
"5503","child_of","","false","child_of",""
"6290","linked_to","","false","linked_to",""
"9199","child_of","","false","child_of",""
"7165","child_of","","false","child_of",""
"7789","child_of","","false","child_of",""
"7134","child_of","","false","child_of",""
"5066","linked_to","","false","linked_to",""
"9590","child_of","","false","child_of",""
"7070","child_of","","false","child_of",""
"8869","child_of","","false","child_of",""
"7723","child_of","","false","child_of",""
"7542","child_of","","false","child_of",""
"5051","child_of","","false","child_of",""
"9798","child_of","","false","child_of",""
"9555","child_of","","false","child_of",""
"7324","child_of","","false","child_of",""
"6746","child_of","","false","child_of",""
"4544","child_of","","false","child_of",""
"4616","child_of","","false","child_of",""
"8078","child_of","","false","child_of",""
"6520","child_of","","false","child_of",""
"9233","child_of","","false","child_of",""
"6395","child_of","","false","child_of",""
"8043","linked_to","","false","linked_to",""
"6114","child_of","","false","child_of",""
"9323","child_of","","false","child_of",""
"4847","child_of","","false","child_of",""
"6482","child_of","","false","child_of",""
"5456","child_of","","false","child_of",""
"8080","linked_to","","false","linked_to",""
"5790","child_of","","false","child_of",""
"8380","child_of","","false","child_of",""
"8285","linked_to","","false","linked_to",""
"5655","linked_to","","false","linked_to",""
"8366","child_of","","false","child_of",""
"6203","child_of","","false","child_of",""
"8493","child_of","","false","child_of",""
"6768","linked_to","","false","linked_to",""
"6155","child_of","","false","child_of",""
"4836","child_of","","false","child_of",""
"7174","child_of","","false","child_of",""
"4563","child_of","","false","child_of",""
"6051","child_of","","false","child_of",""
"7615","child_of","","false","child_of",""
"9150","child_of","","false","child_of",""
"5664","child_of","","false","child_of",""
"4848","child_of","","false","child_of",""
"9298","linked_to","","false","linked_to",""
"4980","child_of","","false","child_of",""
"7020","child_of","","false","child_of",""
"5723","child_of","","false","child_of",""
"7861","child_of","","false","child_of",""
"5226","child_of","","false","child_of",""
"8466","child_of","","false","child_of",""
"7478","child_of","","false","child_of",""
"7154","child_of","","false","child_of",""
"5940","child_of","","false","child_of",""
"9864","child_of","","false","child_of",""
"4771","child_of","","false","child_of",""
"5708","linked_to","","false","linked_to",""
"8221","linked_to","","false","linked_to",""
"7926","linked_to","","false","linked_to",""
"5158","linked_to","","false","linked_to",""
"5060","child_of","","false","child_of",""
"6444","child_of","","false","child_of",""
"7780","child_of","","false","child_of",""
"6964","child_of","","false","child_of",""
"8020","child_of","","false","child_of",""
"7671","child_of","","false","child_of",""
"5758","linked_to","","false","linked_to",""
"7238","child_of","","false","child_of",""
"8002","linked_to","","false","linked_to",""
"7535","child_of","","false","child_of",""
"5914","child_of","","false","child_of",""
"9047","child_of","","false","child_of",""
"7628","child_of","","false","child_of",""
"8591","child_of","","false","child_of",""
"4186","linked_to","","false","linked_to",""
"6726","child_of","","false","child_of",""
"6946","linked_to","","false","linked_to",""
"6086","linked_to","","false","linked_to",""
"5447","child_of","","false","child_of",""
"9812","child_of","","false","child_of",""
"5894","child_of","","false","child_of",""
"6217","child_of","","false","child_of",""
"9172","child_of","","false","child_of",""
"7865","child_of","","false","child_of",""
"4465","child_of","","false","child_of",""
"7662","linked_to","","false","linked_to",""
"8156","child_of","","false","child_of",""
"8847","child_of","","false","child_of",""
"4488","linked_to","","false","linked_to",""
"8357","child_of","","false","child_of",""
"8833","child_of","","false","child_of",""
"7091","child_of","","false","child_of",""
"5552","child_of","","false","child_of",""
"9190","child_of","","false","child_of",""
"8959","child_of","","false","child_of",""
"5442","child_of","","false","child_of",""
"9564","child_of","","false","child_of",""
"5903","child_of","","false","child_of",""
"8470","child_of","","false","child_of",""
"4457","child_of","","false","child_of",""
"5380","child_of","","false","child_of",""
"4627","child_of","","false","child_of",""
"6518","child_of","","false","child_of",""
"9077","child_of","","false","child_of",""
"9890","linked_to","","false","linked_to",""
"9857","linked_to","","false","linked_to",""
"6926","child_of","","false","child_of",""
"8299","child_of","","false","child_of",""
"9921","child_of","","false","child_of",""
"8818","child_of","","false","child_of",""
"7381","child_of","","false","child_of",""
"9084","child_of","","false","child_of",""
"9749","linked_to","","false","linked_to",""
"4314","child_of","","false","child_of",""
"9498","linked_to","","false","linked_to",""
"5319","linked_to","","false","linked_to",""
"6775","child_of","","false","child_of",""
"5605","child_of","","false","child_of",""
"7622","child_of","","false","child_of",""
"5546","child_of","","false","child_of",""
"8313","child_of","","false","child_of",""
"6038","child_of","","false","child_of",""
"6788","linked_to","","false","linked_to",""
"8713","linked_to","","false","linked_to",""
"5324","child_of","","false","child_of",""
"9181","linked_to","","false","linked_to",""
